symbol,market,name,origin_name,origin_index,YahooPrice,YahooMarket,YahooPriceFile,GoogleDesc,GoogleDescFile
HYX,CVE,Hyperion Exploration Corp,HYX,32518,YES,V,price/CVE/HYX.V.csv,YES,desc/CVE/HYX.txt
HZB,TSE,Horizons BetaPro COMEX Long Silver/Short Gold S...,HZB,32521,No,,,No,
HRZL,OTCMKTS,Matson Alaska Inc,HRZL,32529,No,,,YES,desc/OTCMKTS/HRZL.txt
HZNB,OTCMKTS,Manasota Group Inc,HZNB,32538,No,,,YES,desc/OTCMKTS/HZNB.txt
HZNP,NASDAQ,Horizon Pharma PLC,HZNP,32539,YES,NASDAQ,price/NASDAQ/HZNP.csv,YES,desc/NASDAQ/HZNP.txt
HZO,NYSE,MarineMax Inc,HZO,32543,YES,NYSE,price/NYSE/HZO.csv,YES,desc/NYSE/HZO.txt
HZR,ASX,Hazer Group Ltd,HZR,32549,YES,AX,price/ASX/HZR.AX.csv,YES,desc/ASX/HZR.txt
INTN,ASX,INTERMOCO DEF,INTN,32558,No,,,No,
IAC,NASDAQ,IAC/InterActiveCorp,IAC,32571,YES,NASDAQ,price/NASDAQ/IAC.csv,YES,desc/NASDAQ/IAC.txt
IACE,OTCMKTS,IDEAL ACCENTS INC,IACE,32573,No,,,No,
IEGH,OTCMKTS,Ieg Holdings Corp,IEGH,32581,No,,,YES,desc/OTCMKTS/IEGH.txt
RYI,NYSE,Ryerson Holding Corp,RYI,32604,YES,NYSE,price/NYSE/RYI.csv,YES,desc/NYSE/RYI.txt
IAGX,OTCMKTS,"Imagenetix, Inc.",IAGX,32613,No,,,YES,desc/OTCMKTS/IAGX.txt
IAGI,OTCMKTS,Asura Development Group Inc,IAGI,32638,No,,,YES,desc/OTCMKTS/IAGI.txt
STR.H,CVE,Santa Rosa Resources Corp,STR.H,32643,No,,,YES,desc/CVE/STR.H.txt
IDAR,LON,ISHARES II PLC ISHRS ASIA PROPERTY YIELD ETF US...,IDAR,32651,YES,L,price/LON/IDAR.L.csv,No,
SPMD,NASDAQ,SuperMedia Inc,SPMD,32653,No,,,YES,desc/NASDAQ/SPMD.txt
IART,NASDAQ,Integra Lifesciences Holdings Corp,IART,32656,YES,NASDAQ,price/NASDAQ/IART.csv,YES,desc/NASDAQ/IART.txt
IFLY,NYSEARCA,FactorShares Trust PureFunds Drone Economy Stra...,IFLY,32664,No,,,No,
ILAS,OTCMKTS,Int'l Airline Support Group,ILAS,32670,No,,,YES,desc/OTCMKTS/ILAS.txt
IAX,INDEXVIE,Immobilien ATX in EUR,IAX,32698,No,,,No,
ICAN,LON,ISHARES III PLC ISHARES MSCI CANADA UCITS ETF,ICAN,32701,YES,L,price/LON/ICAN.L.csv,No,
ICAN,NYSEARCA,SerenityShares Impact ETF,ICAN,32701,No,,,No,
IBCX,LON,ISHARES PLC ISHARES E C.BD LG CAP UCITS ETF EUR...,IBCX,32703,YES,L,price/LON/IBCX.L.csv,No,
IBCX,AMS,ISHARES E CORP BD,IBCX,32703,YES,AS,price/AMS/IBCX.AS.csv,No,
IBCX,SWX,ISHARES EUR CORP BND,IBCX,32703,No,,,No,
IAHL,OTCMKTS,IAHL CORPORATION COM STK USD0.01,IAHL,32706,No,,,No,
IBCA,NASDAQ,Intervest Bancshares Corp,IBCA,32735,YES,NASDAQ,price/NASDAQ/IBCA.csv,YES,desc/NASDAQ/IBCA.txt
IBCA,FRA,IS EO G.B.1-3YR U.ETF EOD,IBCA,32735,YES,F,price/FRA/IBCA.F.csv,No,
IBCC,FRA,ISHS IV-MSC.RUS.C.S.DL DZ,IBCC,32736,No,,,No,
IBCC,NYSEARCA,iShares Trust,IBCC,32736,No,,,No,
IBCP,NASDAQ,Independent Bank Corporation(MI),IBCP,32743,YES,NASDAQ,price/NASDAQ/IBCP.csv,YES,desc/NASDAQ/IBCP.txt
IBCS,FRA,ISHS-EO C.BD L.C.U.ETFEOD,IBCS,32749,YES,F,price/FRA/IBCS.F.csv,No,
IBCD,FRA,IS DL CORP BD U.ETF DLD,IBCD,32752,YES,F,price/FRA/IBCD.F.csv,No,
IBCD,NYSEARCA,iShares Trust,IBCD,32752,No,,,No,
CPRKQ,OTCMKTS,COPPER KING MINING,CPRKQ,32754,No,,,No,
IBDI,OTCMKTS,Interactive Brand Development Inc.,IBDI,32755,No,,,YES,desc/OTCMKTS/IBDI.txt
IBDRY,OTCMKTS,Iberdrola SA (ADR),IBDRY,32757,No,,,YES,desc/OTCMKTS/IBDRY.txt
IBTGF,OTCMKTS,INTL BARRIER TECH COM NPV,IBTGF,32771,No,,,No,
IBBI,OTCMKTS,INDIANA BUSINESS B COM STK USD0.01,IBBI,32776,No,,,No,
IBII,OTCMKTS,Island Breeze International Inc.,IBII,32780,No,,,YES,desc/OTCMKTS/IBII.txt
GDTK,OTCMKTS,Green Day Technologies Incnc,GDTK,32788,No,,,YES,desc/OTCMKTS/GDTK.txt
IBIS,OTCMKTS,Ibis Technology Corporation,IBIS,32795,No,,,YES,desc/OTCMKTS/IBIS.txt
UBIX,OTCMKTS,UBICS Inc,UBIX,32800,No,,,YES,desc/OTCMKTS/UBIX.txt
IBK,ASX,ISHMSBRIC CDI 1:1,IBK,32807,YES,AX,price/ASX/IBK.AX.csv,No,
UBK,FRA,UMWELTBANK AG O.N.,UBK,32809,YES,F,price/FRA/UBK.F.csv,No,
UBK,ETR,UMWELTBANK AG O.N.,UBK,32809,YES,DE,price/ETR/UBK.DE.csv,No,
IBKR,NASDAQ,"Interactive Brokers Group, Inc.",IBKR,32821,YES,NASDAQ,price/NASDAQ/IBKR.csv,YES,desc/NASDAQ/IBKR.txt
IBOC,NASDAQ,International Bancshares Corp,IBOC,32840,YES,NASDAQ,price/NASDAQ/IBOC.csv,YES,desc/NASDAQ/IBOC.txt
ARDC,NYSE,"Ares Dynamic Credit Allocation Fund, Inc.",ARDC,32850,YES,NYSE,price/NYSE/ARDC.csv,No,
RDEA,NASDAQ,"Ardea Biosciences, Inc.",RDEA,32851,No,,,YES,desc/NASDAQ/RDEA.txt
IBIO,NYSEMKT,Ibio Inc,IBIO,32855,No,,,YES,desc/NYSEMKT/IBIO.txt
EDCI,OTCMKTS,"EDCI Holdings, Inc.",EDCI,32858,No,,,YES,desc/OTCMKTS/EDCI.txt
HTBI,NASDAQ,Hometrust Bancshares Inc,HTBI,32869,YES,NASDAQ,price/NASDAQ/HTBI.csv,YES,desc/NASDAQ/HTBI.txt
IBTX,NASDAQ,Independent Bank Group Inc,IBTX,32870,YES,NASDAQ,price/NASDAQ/IBTX.csv,YES,desc/NASDAQ/IBTX.txt
IBXG,OTCMKTS,IBX GROUP INC COM USD0.01,IBXG,32876,No,,,No,
ICAYY,OTCMKTS,Empresas ICA SAB de CV (ADR),ICAYY,32893,No,,,YES,desc/OTCMKTS/ICAYY.txt
ICABY,OTCMKTS,I-Cable Communications Ltd (ADR),ICABY,32897,No,,,YES,desc/OTCMKTS/ICABY.txt
ICAGY,OTCMKTS,International Consoltd Airlns Grp SA ADR,ICAGY,32898,No,,,YES,desc/OTCMKTS/ICAGY.txt
ITPC,OTCMKTS,Intrepid Capital Corp.,ITPC,32903,No,,,YES,desc/OTCMKTS/ITPC.txt
ICBN,OTCMKTS,ICB FINANCIAL (CA),ICBN,32911,No,,,No,
ICOPQ,OTCMKTS,Digital Systems Inc,ICOPQ,32924,No,,,YES,desc/OTCMKTS/ICOPQ.txt
ICEL,NASDAQ,Cellular Dynamics International Inc,ICEL,32943,No,,,YES,desc/NASDAQ/ICEL.txt
PTEL,OTCMKTS,Pegasus Tel Inc,PTEL,32944,No,,,YES,desc/OTCMKTS/PTEL.txt
UOIP,OTCMKTS,UnifiedOnline Inc,UOIP,32953,No,,,YES,desc/OTCMKTS/UOIP.txt
ICPT,NASDAQ,Intercept Pharmaceuticals Inc,ICPT,32983,YES,NASDAQ,price/NASDAQ/ICPT.csv,YES,desc/NASDAQ/ICPT.txt
ICHR,NASDAQ,Ichor Holdings Ltd,ICHR,33003,YES,NASDAQ,price/NASDAQ/ICHR.csv,YES,desc/NASDAQ/ICHR.txt
AGEL,OTCMKTS,Biogeron Inc,AGEL,33010,No,,,YES,desc/OTCMKTS/AGEL.txt
AGCI,OTCMKTS,Angelciti Entertainment Inc,AGCI,33016,No,,,YES,desc/OTCMKTS/AGCI.txt
ICII,OTCBB,Imperial Credit Ind.,ICII,33017,No,,,YES,desc/OTCBB/ICII.txt
ICLK,NASDAQ,interCLICK Inc,ICLK,33033,No,,,YES,desc/NASDAQ/ICLK.txt
ICLR,NASDAQ,ICON PLC,ICLR,33039,YES,NASDAQ,price/NASDAQ/ICLR.csv,YES,desc/NASDAQ/ICLR.txt
ICNB,OTCMKTS,Iconic Brands Inc,ICNB,33073,No,,,YES,desc/OTCMKTS/ICNB.txt
ICOR,OTCMKTS,Intercore Inc,ICOR,33094,No,,,YES,desc/OTCMKTS/ICOR.txt
ICOTF,OTCMKTS,iCo Therapeutics Inc,ICOTF,33103,No,,,YES,desc/OTCMKTS/ICOTF.txt
ICPW,OTCMKTS,Ironclad Performance Wear Corporation,ICPW,33106,No,,,YES,desc/OTCMKTS/ICPW.txt
AFSE,OTCMKTS,All Energy Corp,AFSE,33124,No,,,YES,desc/OTCMKTS/AFSE.txt
ICTV,OTCMKTS,ICTV Brands Inc,ICTV,33140,No,,,YES,desc/OTCMKTS/ICTV.txt
ICTG,OTCMKTS,ICTC Group Inc,ICTG,33141,No,,,YES,desc/OTCMKTS/ICTG.txt
NLI,ASX,Novo Litio Ltd,NLI,33146,YES,AX,price/ASX/NLI.AX.csv,YES,desc/ASX/NLI.txt
NLI,CVE,Newlook Industries Corp,NLI,33146,YES,V,price/CVE/NLI.V.csv,YES,desc/CVE/NLI.txt
NLI,CNSX,Newlook Industries Corp,NLI,33146,No,,,YES,desc/CNSX/NLI.txt
ICTSF,OTCMKTS,ICTS International N.V.,ICTSF,33153,No,,,YES,desc/OTCMKTS/ICTSF.txt
ICUI,NASDAQ,"ICU Medical, Incorporated",ICUI,33162,YES,NASDAQ,price/NASDAQ/ICUI.csv,YES,desc/NASDAQ/ICUI.txt
IBCB,FRA,ISHS IV-S+P CNX NIF.I. DZ,IBCB,33186,No,,,No,
IBCB,NYSEARCA,iShares Trust,IBCB,33186,No,,,No,
IDBCQ,OTCMKTS,Idaho Bancorp(NDA),IDBCQ,33189,No,,,No,
IDIBQ,OTCMKTS,"IDI Global, Inc.",IDIBQ,33199,No,,,YES,desc/OTCMKTS/IDIBQ.txt
SRHI,TSE,SPROTT RESOURCE HOLDINGS INC,SRHI,33208,YES,TO,price/TSE/SRHI.TO.csv,No,
IDEXF,OTCMKTS,INDITEX EUR0.03 (POST SUBD),IDEXF,33236,No,,,No,
IDHUY,OTCMKTS,"Indian Hotels Co., Ltd.",IDHUY,33246,No,,,No,
IDIX,NASDAQ,Idenix Pharmaceuticals Inc,IDIX,33255,No,,,YES,desc/NASDAQ/IDIX.txt
BIIB,NASDAQ,Biogen Inc,BIIB,33278,YES,NASDAQ,price/NASDAQ/BIIB.csv,YES,desc/NASDAQ/BIIB.txt
BIIB,SWX,Biogen Idec,BIIB,33278,No,,,No,
BIIB,BMV,BIOGEN INC.,BIIB,33278,No,,,No,
BIIB,VIE,BIOGEN INC,BIIB,33278,No,,,No,
IDSA,NASDAQ,"Industrial Services of America, Inc.",IDSA,33289,YES,NASDAQ,price/NASDAQ/IDSA.csv,YES,desc/NASDAQ/IDSA.txt
IDSY,NASDAQ,"I.D. Systems, Inc.",IDSY,33296,YES,NASDAQ,price/NASDAQ/IDSY.csv,YES,desc/NASDAQ/IDSY.txt
IDTI,NASDAQ,Integrated Device Technology Inc,IDTI,33314,YES,NASDAQ,price/NASDAQ/IDTI.csv,YES,desc/NASDAQ/IDTI.txt
IDXX,NASDAQ,"IDEXX Laboratories, Inc.",IDXX,33325,YES,NASDAQ,price/NASDAQ/IDXX.csv,YES,desc/NASDAQ/IDXX.txt
IDXX,VIE,IDEXX LABORATORIES INC,IDXX,33325,No,,,No,
ITDN,OTCMKTS,Interdyne Co,ITDN,33331,No,,,YES,desc/OTCMKTS/ITDN.txt
IESC,NASDAQ,IES Holdings Inc,IESC,33344,YES,NASDAQ,price/NASDAQ/IESC.csv,YES,desc/NASDAQ/IESC.txt
IEHC,OTCMKTS,IEH Corporation,IEHC,33350,No,,,YES,desc/OTCMKTS/IEHC.txt
IEL,ASX,Idp Education Ltd,IEL,33352,YES,AX,price/ASX/IEL.AX.csv,YES,desc/ASX/IEL.txt
CNOA,OTCMKTS,"China Organic Agriculture, Inc.",CNOA,33358,No,,,YES,desc/OTCMKTS/CNOA.txt
ICRD,OTCMKTS,"International Card Establishment, Inc.",ICRD,33373,No,,,YES,desc/OTCMKTS/ICRD.txt
IEY,INDEXNYSEGIS,DYNAMIC SM CAP INTELLIDEX,IEY,33383,No,,,No,
IFAN,OTCMKTS,IFAN Financial Inc,IFAN,33388,No,,,YES,desc/OTCMKTS/IFAN.txt
IFBH,OTCMKTS,IFB HOLDINGS INC COM USD0.01,IFBH,33389,No,,,No,
IFBV,OTCMKTS,ICY SPLASH FOOD & COM USD0.001,IFBV,33392,No,,,No,
IFI,WSE,IFirma SA,IFI,33422,No,,,YES,desc/WSE/IFI.txt
IFLM,OTCMKTS,Independent Film Development Corporation,IFLM,33436,No,,,YES,desc/OTCMKTS/IFLM.txt
IFMX,OTCBB,"InforMedix Holdings, Inc.",IFMX,33458,No,,,YES,desc/OTCBB/IFMX.txt
ASCL,LON,Ascential PLC,ASCL,33465,YES,L,price/LON/ASCL.L.csv,YES,desc/LON/ASCL.txt
IMEN,OTCMKTS,Innofone.com Inc. (USA),IMEN,33476,No,,,YES,desc/OTCMKTS/IMEN.txt
IFNY,OTCMKTS,Infinity Energy Resources Inc.,IFNY,33489,No,,,YES,desc/OTCMKTS/IFNY.txt
IFON,NASDAQ,InfoSonics Corporation,IFON,33492,YES,NASDAQ,price/NASDAQ/IFON.csv,YES,desc/NASDAQ/IFON.txt
NPDTE,OTCMKTS,Newport Digital Technologies Inc,NPDTE,33503,No,,,YES,desc/OTCMKTS/NPDTE.txt
IFRA,EPA,LYXOR MSCI AEJICTR,IFRA,33507,No,,,No,
IFRA,LON,MULTI UNITS FRANCE LYXOR ETF MSCI AC ASIA EX JA...,IFRA,33507,No,,,No,
IFRA,ASX,VE INFRA ETF UNITS,IFRA,33507,YES,AX,price/ASX/IFRA.AX.csv,No,
IFSC,OTCMKTS,INFINITE SOFTWARE COM USD0.001(POST FWD SPLIT,IFSC,33518,No,,,No,
SCLL,OTCMKTS,Stem Cell Innovations Inc.,SCLL,33521,No,,,YES,desc/OTCMKTS/SCLL.txt
IFSL,OTCMKTS,IDEAL FINANCIAL SOL,IFSL,33537,No,,,No,
EMGC,OTCMKTS,Emergent Capital Inc,EMGC,33546,No,,,YES,desc/OTCMKTS/EMGC.txt
IFUE,OTCMKTS,Fuel Performance Solutions Inc,IFUE,33548,No,,,YES,desc/OTCMKTS/IFUE.txt
IFNNY,OTCMKTS,Infineon Technologies AG (ADR),IFNNY,33553,No,,,YES,desc/OTCMKTS/IFNNY.txt
INFX,OTCMKTS,"Infinex Ventures, Inc.",INFX,33557,No,,,YES,desc/OTCMKTS/INFX.txt
TLGT,NASDAQ,Teligent Inc,TLGT,33564,YES,NASDAQ,price/NASDAQ/TLGT.csv,YES,desc/NASDAQ/TLGT.txt
IGT,TSE,ISHARES GOLD TRUST,IGT,33574,YES,TO,price/TSE/IGT.TO.csv,No,
IGT,FRA,INTL GAME TECHN.DL-000625,IGT,33574,No,,,No,
IGT,NYSE,International Game Technology Ordinary Shares,IGT,33574,YES,NYSE,price/NYSE/IGT.csv,No,
IGCA,OTCMKTS,Innovative Gaming Corporation of America,IGCA,33589,No,,,YES,desc/OTCMKTS/IGCA.txt
IGEN,OTCMKTS,IGEN Networks Corp,IGEN,33611,No,,,YES,desc/OTCMKTS/IGEN.txt
IGAI,OTCBB,IGIA Inc.,IGAI,33635,No,,,YES,desc/OTCBB/IGAI.txt
IBIN,OTCMKTS,"IBSG International, Inc.",IBIN,33637,No,,,YES,desc/OTCMKTS/IBIN.txt
IGLS,LON,ISHARES III PLC ISHRS UK GILTS 0-5YR ETF GBP (D...,IGLS,33648,YES,L,price/LON/IGLS.L.csv,No,
MCAMQ,OTCMKTS,Money Centers of America Inc,MCAMQ,33655,No,,,YES,desc/OTCMKTS/MCAMQ.txt
IGNE,OTCMKTS,"IGENE Biotechnology, Inc.",IGNE,33657,No,,,YES,desc/OTCMKTS/IGNE.txt
IGPFF,OTCMKTS,Imperial Ginseng Products Ltd. (USA),IGPFF,33664,No,,,YES,desc/OTCMKTS/IGPFF.txt
BNNX,OTCMKTS,Banks.com Inc,BNNX,33672,No,,,YES,desc/OTCMKTS/BNNX.txt
PNO.H,CVE,PNO Resources Ltd,PNO.H,33691,No,,,YES,desc/CVE/PNO.H.txt
IGX,CVE,INTELGENX TECHNOLOGIES CORP.,IGX,33698,YES,V,price/CVE/IGX.V.csv,No,
IGX,FRA,"INGEVITY CORP. DL-,01",IGX,33698,YES,F,price/FRA/IGX.F.csv,No,
IGXT,OTCMKTS,IntelGenx Technologies Corp.,IGXT,33700,No,,,YES,desc/OTCMKTS/IGXT.txt
IHCH,OTCMKTS,"Integrated Healthcare Holdings, Inc.",IHCH,33717,No,,,YES,desc/OTCMKTS/IHCH.txt
IHI,NYSEARCA,iShares Dow Jones US Medical Dev.(ETF),IHI,33721,No,,,YES,desc/NYSEARCA/IHI.txt
IHI,FRA,"INHIBITEX INC. DL-,001",IHI,33721,No,,,No,
IHSI,OTCMKTS,Intelligent Highway Solutions Inc,IHSI,33766,No,,,YES,desc/OTCMKTS/IHSI.txt
IHS,NYSE,IHS Inc.,IHS,33771,No,,,YES,desc/NYSE/IHS.txt
IHS,ASX,Interpose Holdings Ltd,IHS,33771,YES,AX,price/ASX/IHS.AX.csv,YES,desc/ASX/IHS.txt
IIBK,OTCMKTS,Idaho Independent Bank,IIBK,33778,No,,,YES,desc/OTCMKTS/IIBK.txt
CCTR,OTCMKTS,"China Crescent Enterprises, Inc.",CCTR,33785,No,,,YES,desc/OTCMKTS/CCTR.txt
ACCKF,OTCMKTS,AMICA MATURE LIFES COM NPV,ACCKF,33790,No,,,No,
IIJI,NASDAQ,Internet Initiative Japan Inc. (ADR),IIJI,33806,YES,NASDAQ,price/NASDAQ/IIJI.csv,YES,desc/NASDAQ/IIJI.txt
CBEH,OTCMKTS,China Integrated Energy Inc,CBEH,33816,No,,,YES,desc/OTCMKTS/CBEH.txt
IINHY,OTCMKTS,Imagi International Holdings Ltd (ADR),IINHY,33832,No,,,YES,desc/OTCMKTS/IINHY.txt
IIP.UN,TSE,Interrent Real Estate Investment Trust,IIP.UN,33838,No,,,YES,desc/TSE/IIP.UN.txt
IIPR,NYSE,Innovative Industrial Properties Inc,IIPR,33840,YES,NYSE,price/NYSE/IIPR.csv,YES,desc/NYSE/IIPR.txt
IIPZF,OTCMKTS,Interrent Real Estate Investment Tr-Unit,IIPZF,33841,No,,,YES,desc/OTCMKTS/IIPZF.txt
IISLF,OTCMKTS,IIS Intelligence Information System Ltd,IISLF,33852,No,,,YES,desc/OTCMKTS/IISLF.txt
IISX,OTCMKTS,Integrated Information Systems,IISX,33856,No,,,YES,desc/OTCMKTS/IISX.txt
PTINY,OTCMKTS,Indosat Tbk PT (ADR),PTINY,33867,No,,,YES,desc/OTCMKTS/PTINY.txt
IIVI,NASDAQ,"II-VI, Inc.",IIVI,33874,YES,NASDAQ,price/NASDAQ/IIVI.csv,YES,desc/NASDAQ/IIVI.txt
IJR,NYSEARCA,iShares S&P SmallCap 600 Index (ETF),IJR,33881,No,,,YES,desc/NYSEARCA/IJR.txt
IJR,ASX,ISCSMLCAP CDI 1:1,IJR,33881,YES,AX,price/ASX/IJR.AX.csv,No,
IJR,BMV,ISHARES CORE S&P SMALL-CAP ETF,IJR,33881,No,,,No,
IKAN,NASDAQ,"Ikanos Communications, Inc.",IKAN,33888,No,,,YES,desc/NASDAQ/IKAN.txt
KLBAY,OTCMKTS,Klabin SA (ADR),KLBAY,33894,No,,,YES,desc/OTCMKTS/KLBAY.txt
IKSGY,OTCMKTS,Irkutskenergo PAO (ADR),IKSGY,33903,No,,,YES,desc/OTCMKTS/IKSGY.txt
ILHL,OTCMKTS,International Leisure Hosts Ltd,ILHL,33932,No,,,YES,desc/OTCMKTS/ILHL.txt
NTLNF,OTCMKTS,Northcore Technologies Inc,NTLNF,33946,No,,,YES,desc/OTCMKTS/NTLNF.txt
RATE,NYSE,Bankrate Inc,RATE,33952,YES,NYSE,price/NYSE/RATE.csv,YES,desc/NYSE/RATE.txt
IL,NYSE,Intralinks Holdings Inc,IL,33955,No,,,YES,desc/NYSE/IL.txt
ILMN,NASDAQ,"Illumina, Inc.",ILMN,33956,YES,NASDAQ,price/NASDAQ/ILMN.csv,YES,desc/NASDAQ/ILMN.txt
ILMN,BMV,"ILLUMINA, INC.",ILMN,33956,No,,,No,
ILMN,VIE,ILLUMINA INC,ILMN,33956,No,,,No,
HGBL,OTCMKTS,Heritage Global Inc,HGBL,33969,No,,,YES,desc/OTCMKTS/HGBL.txt
ILNS,OTCMKTS,"Intellect Neurosciences, Inc.",ILNS,33970,No,,,YES,desc/OTCMKTS/ILNS.txt
ILPMF,OTCMKTS,PERMANENT TSB GROU ORD EUR0.50,ILPMF,33981,No,,,No,
BSMLQ,OTCMKTS,BSML Inc.,BSMLQ,33994,No,,,YES,desc/OTCMKTS/BSMLQ.txt
ILUM,OTCMKTS,Illumitry Corp,ILUM,33995,No,,,YES,desc/OTCMKTS/ILUM.txt
ICCC,NASDAQ,ImmuCell Corporation,ICCC,34006,YES,NASDAQ,price/NASDAQ/ICCC.csv,YES,desc/NASDAQ/ICCC.txt
IPII,OTCMKTS,"Imperial Industries, Inc.",IPII,34008,No,,,YES,desc/OTCMKTS/IPII.txt
IMAHF,OTCMKTS,I Minerals Inc,IMAHF,34027,No,,,YES,desc/OTCMKTS/IMAHF.txt
IMASF,OTCMKTS,INMARSAT ORD EUR0.0005,IMASF,34035,No,,,No,
IMAT,INDEXBVMF,IMAT BASICOS,IMAT,34036,No,,,No,
IMAX,NYSE,Imax Corp (USA),IMAX,34042,YES,NYSE,price/NYSE/IMAX.csv,YES,desc/NYSE/IMAX.txt
EMB.H,CVE,EmberClear Corp,EMB.H,34051,No,,,YES,desc/CVE/EMB.H.txt
IMCB,NASDAQ,Intermountain Community Bancorp,IMCB,34052,No,,,YES,desc/NASDAQ/IMCB.txt
IMCC,OTCMKTS,IMC Mortgage Company,IMCC,34057,No,,,YES,desc/OTCMKTS/IMCC.txt
IMCI,OTCMKTS,"Infinite Group, Inc.",IMCI,34069,No,,,YES,desc/OTCMKTS/IMCI.txt
ICMTF,OTCMKTS,INTER-CITIC MINERALS INC,ICMTF,34074,No,,,No,
IMCX,OTCMKTS,ImageMatrix Corporation,IMCX,34076,No,,,YES,desc/OTCMKTS/IMCX.txt
IMDC,OTCMKTS,IN Media Corp,IMDC,34083,No,,,YES,desc/OTCMKTS/IMDC.txt
WGEI,OTCMKTS,WindGen Energy Inc,WGEI,34085,No,,,YES,desc/OTCMKTS/WGEI.txt
IMDS,OTCMKTS,"Imaging Diagnostic Systems, Inc.",IMDS,34086,No,,,YES,desc/OTCMKTS/IMDS.txt
IMDZ,NASDAQ,Immune Design Corp,IMDZ,34090,YES,NASDAQ,price/NASDAQ/IMDZ.csv,YES,desc/NASDAQ/IMDZ.txt
IENT,OTCMKTS,iEntertainment Network,IENT,34103,No,,,YES,desc/OTCMKTS/IENT.txt
IMGN,NASDAQ,"ImmunoGen, Inc.",IMGN,34107,YES,NASDAQ,price/NASDAQ/IMGN.csv,YES,desc/NASDAQ/IMGN.txt
IMII,OTCMKTS,Inception Mining Inc,IMII,34137,No,,,YES,desc/OTCMKTS/IMII.txt
CMKG,OTCMKTS,MKTG Inc,CMKG,34145,No,,,YES,desc/OTCMKTS/CMKG.txt
IMKTA,NASDAQ,"Ingles Markets, Incorporated",IMKTA,34153,YES,NASDAQ,price/NASDAQ/IMKTA.csv,YES,desc/NASDAQ/IMKTA.txt
IDCC,NASDAQ,"InterDigital, Inc.",IDCC,34162,YES,NASDAQ,price/NASDAQ/IDCC.csv,YES,desc/NASDAQ/IDCC.txt
IMMR,NASDAQ,Immersion Corporation,IMMR,34164,YES,NASDAQ,price/NASDAQ/IMMR.csv,YES,desc/NASDAQ/IMMR.txt
IMED,OTCMKTS,"iMedia International, Inc.",IMED,34180,No,,,No,
IMED,NASDAQ,PureFunds ETFx HealthTech ETF,IMED,34180,YES,NASDAQ,price/NASDAQ/IMED.csv,No,
OCHTQ,OTCMKTS,"Orchestra Therapeutics, Inc.",OCHTQ,34188,No,,,YES,desc/OTCMKTS/OCHTQ.txt
IMOS,NASDAQ,ChipMOS TECHNOLOGIES INC. - American Depositary...,IMOS,34209,YES,NASDAQ,price/NASDAQ/IMOS.csv,No,
IMPUY,OTCMKTS,Impala Platinum Holdings Limited (ADR),IMPUY,34228,No,,,YES,desc/OTCMKTS/IMPUY.txt
IMPV,NASDAQ,Imperva Inc,IMPV,34246,YES,NASDAQ,price/NASDAQ/IMPV.csv,YES,desc/NASDAQ/IMPV.txt
IMPX,OTCMKTS,IMP INC,IMPX,34255,No,,,No,
IMRSQ,OTCMKTS,Imaging Canada Liquidating Corp,IMRSQ,34262,No,,,YES,desc/OTCMKTS/IMRSQ.txt
SEGI,OTCMKTS,Sycamore Entertainment Group Inc,SEGI,34296,No,,,YES,desc/OTCMKTS/SEGI.txt
BCAS,OTCMKTS,Broadcaster Inc.,BCAS,34309,No,,,YES,desc/OTCMKTS/BCAS.txt
IMSU,OTCMKTS,iTech Medical Inc,IMSU,34318,No,,,YES,desc/OTCMKTS/IMSU.txt
IMSU,LON,ISHARES V PUBLIC LIMITED COMPANY ISHRS SP500 MA...,IMSU,34318,YES,L,price/LON/IMSU.L.csv,No,
IMTB,NYSEARCA,iShares Core 5-10 Year USD Bond ETF,IMTB,34329,No,,,No,
IMBBY,OTCMKTS,Imperial Brands PLC (ADR),IMBBY,34332,No,,,YES,desc/OTCMKTS/IMBBY.txt
VISRF,OTCMKTS,Visiphor Corporation,VISRF,34334,No,,,YES,desc/OTCMKTS/VISRF.txt
UNRH,OTCMKTS,UNR Holdings Inc,UNRH,34352,No,,,YES,desc/OTCMKTS/UNRH.txt
IRM,FRA,"ISRAMCO INC. DL-,01",IRM,34357,YES,F,price/FRA/IRM.F.csv,No,
IMV,CVE,ImmunoVaccine Inc.,IMV,34366,YES,V,price/CVE/IMV.V.csv,YES,desc/CVE/IMV.txt
IMV,BCBA,MERVAL,IMV,34366,No,,,No,
IMV,FRA,"IMMERSION CORP. DL-,001",IMV,34366,YES,F,price/FRA/IMV.F.csv,No,
IMV,TSE,ImmunoVaccine Inc.,IMV,34366,YES,TO,price/TSE/IMV.TO.csv,YES,desc/TSE/IMV.txt
IMV,LON,ISHARES VI PLC (THE 'COMPANY') ISHRS EDGE MSCI ...,IMV,34366,YES,L,price/LON/IMV.L.csv,No,
IMSCQ,OTCMKTS,Secure Point Technologies Inc,IMSCQ,34373,No,,,YES,desc/OTCMKTS/IMSCQ.txt
IMGX,OTCMKTS,"Image Metrics, Inc.",IMGX,34374,No,,,YES,desc/OTCMKTS/IMGX.txt
IWWI,OTCMKTS,Inform Worldwide Holdings,IWWI,34397,No,,,YES,desc/OTCMKTS/IWWI.txt
IBSS,OTCMKTS,Integrated Business Sys. & Services Inc.,IBSS,34403,No,,,YES,desc/OTCMKTS/IBSS.txt
MVEN,OTCMKTS,Themaven Inc,MVEN,34409,No,,,YES,desc/OTCMKTS/MVEN.txt
