symbol,reason,origin_name,origin_index
BNRM,Just not found,BNRM,43210
BNC/F,Just not found,BNC/F,43226
BN97,Just not found,BN97,43255
8560,Just not found,8560,43261
BNLR,Just not found,BNLR,43268
BERZN,Just not found,BERZN,43294
4515,Just not found,4515,43314
BTNO,Just not found,BTNO,43326
BNDR,Just not found,BNDR,43330
MLBDM,Just not found,MLBDM,43333
36360,Just not found,36360,43345
BOBZ,Just not found,BOBZ,43354
BODD,Just not found,BODD,43364
BSIE,Just not found,BSIE,43367
BGON,Just not found,BGON,43370
BWTH,Just not found,BWTH,43378
BRGS,Just not found,BRGS,43383
BOEH,Just not found,BOEH,43384
BVEST,Just not found,BVEST,43420
BOWS,Just not found,BOWS,43450
8717,Just not found,8717,43484
BPSM,Just not found,BPSM,43502
BPABF,Just not found,BPABF,43527
BPAB,Just not found,BPAB,43528
BPAKY,Just not found,BPAKY,43579
HAMR,Just not found,HAMR,43597
BQTD,Just not found,BQTD,43600
7152,Just not found,7152,43603
ONTBF,Just not found,ONTBF,43604
BBOR,Just not found,BBOR,43616
BTNC/F,Just not found,BTNC/F,43632
CBQE,Just not found,CBQE,43643
1123Q,Just not found,1123Q,43649
BCDL,Just not found,BCDL,43663
8816,Just not found,8816,43666
ROESS,Just not found,ROESS,43687
BRIX M,Just not found,BRIX M,43723
BRUKB,Just not found,BRUKB,43724
BFDP,Just not found,BFDP,43734
BRSN,Just not found,BRSN,43739
BVIT,Just not found,BVIT,43754
BXTN,Just not found,BXTN,43760
6057,Just not found,6057,43806
5350,Just not found,5350,43810
8554,Just not found,8554,43822
2860,Just not found,2860,43824
BSA/C,Just not found,BSA/C,43826
BSCT,Just not found,BSCT,43840
BOSZ,Just not found,BOSZ,43844
BAKS,Just not found,BAKS,43864
BSIZ,Just not found,BSIZ,43869
BOKC,Just not found,BOKC,43881
BJAM,Just not found,BJAM,43893
BSI/F,Just not found,BSI/F,43908
BST,Just not found,BST,43922
BRASB,Just not found,BRASB,43931
WAFVB,Just not found,WAFVB,43932
BRWN,Just not found,BRWN,43939
BSM,Just not found,BSM,43940
TRYGB,Just not found,TRYGB,43945
ABFIN,Just not found,ABFIN,43988
BTCL,Just not found,BTCL,43992
BETBF,Just not found,BETBF,44004
ARCGF,Just not found,ARCGF,44031
AG/,Just not found,AG/,44032
BT.A,Just not found,BT.A,44059
6423,Just not found,6423,44076
BDE2,Just not found,BDE2,44085
BNUM,Just not found,BNUM,44091
BHLDV,Just not found,BHLDV,44098
BUII,Just not found,BUII,44103
BUFL,Just not found,BUFL,44111
BTBN,Just not found,BTBN,44120
BLGH,Just not found,BLGH,44124
BUFETE,Just not found,BUFETE,44129
BSD,Just not found,BSD,44156
BAVZN,Just not found,BAVZN,44170
VOVOS,Just not found,VOVOS,44173
BVRP,Just not found,BVRP,44186
BRVT,Just not found,BRVT,44196
CMB/C,Just not found,CMB/C,44205
BVBN,Just not found,BVBN,44217
BCVZB,Just not found,BCVZB,44223
1045Q,Just not found,1045Q,44267
BVXP.G,Just not found,BVXP.G,44285
4076,Just not found,4076,44293
BW/C,Just not found,BW/C,44330
BSWY,Just not found,BSWY,44338
BWAA,Just not found,BWAA,44345
BWAO,Just not found,BWAO,44346
BRWN,Just not found,BRWN,44363
BWLPG,Just not found,BWLPG,44379
BOENG,Just not found,BOENG,44385
CBXL,Just not found,CBXL,44419
BLFE,Just not found,BLFE,44422
BLFOX,Just not found,BLFOX,44423
BCHB,Just not found,BCHB,44431
BPAK,Just not found,BPAK,44437
BOXPAK,Just not found,BOXPAK,44439
1093Q,Just not found,1093Q,44444
BBE3,Just not found,BBE3,44456
MBKPB,Just not found,MBKPB,44491
MBKPD,Just not found,MBKPD,44492
SBIK,Just not found,SBIK,44500
KAPH,Just not found,KAPH,44505
BKU,Just not found,BKU,44508
BYGGP,Just not found,BYGGP,44561
THEBYK,Just not found,THEBYK,44570
MUTSW2,Just not found,MUTSW2,44575
BNBF,Just not found,BNBF,44577
BNNB,Just not found,BNNB,44578
RABTB,Just not found,RABTB,44581
RABT B,Just not found,RABT B,44582
BRJK,Just not found,BRJK,44592
BTLY,Just not found,BTLY,44601
IFCTF,Just not found,IFCTF,44605
BSYP,Just not found,BSYP,44609
DBCL,Just not found,DBCL,44615
CTBL,Just not found,CTBL,44641
BEPAC,Just not found,BEPAC,44661
CSTL,Just not found,CSTL,44683
YCD,Just not found,YCD,44707
2580,Just not found,2580,44728
37240,Just not found,37240,44736
8845,Just not found,8845,44746
9690,Just not found,9690,44749
9540,Just not found,9540,44750
SUI,Just not found,SUI,44822
SUB,Just not found,SUB,44829
6846,Just not found,6846,44844
3207,Just not found,3207,44858
INVARG,Just not found,INVARG,44868
BCAG,Just not found,BCAG,44875
CEMARG,Just not found,CEMARG,44881
1004Z,Just not found,1004Z,44891
CORFIN,Just not found,CORFIN,44894
NUTRES,Just not found,NUTRES,44904
RIOCLA,Just not found,RIOCLA,44912
CEMVAL,Just not found,CEMVAL,44946
CWI,Just not found,CWI,44948
CIRKIT,Just not found,CIRKIT,44952
CITYA,Just not found,CITYA,44977
OPTIA,Just not found,OPTIA,44979
CINZ,Just not found,CINZ,44991
CEPS/B,Just not found,CEPS/B,44996
CARULL,Just not found,CARULL,45026
CEPAZR,Just not found,CEPAZR,45035
CFVALL,Just not found,CFVALL,45048
1149Z,Just not found,1149Z,45051
8294,Just not found,8294,45066
27050,Just not found,27050,45072
3592,Just not found,3592,45078
4823,Just not found,4823,45079
2012,Just not found,2012,45105
4796,Just not found,4796,45122
CNVK,Just not found,CNVK,45130
SANLUI,Just not found,SANLUI,45193
SANLUA,Just not found,SANLUA,45194
SANLUC,Just not found,SANLUC,45197
CARSI,Just not found,CARSI,45241
COMUNE,Just not found,COMUNE,45247
CEYLN,Just not found,CEYLN,45261
CYTAS,Just not found,CYTAS,45270
6774,Just not found,6774,45272
9852,Just not found,9852,45278
5993,Just not found,5993,45282
C11,Just not found,C11,45298
CINTRA,Just not found,CINTRA,45321
AMEXIC,Just not found,AMEXIC,45324
CRSS,Just not found,CRSS,45330
CARPD,Just not found,CARPD,45335
CYBEB,Just not found,CYBEB,45341
CYBE,Just not found,CYBE,45343
3952,Just not found,3952,45348
3942,Just not found,3942,45356
CBABSA,Just not found,CBABSA,45367
GFCBC,Just not found,GFCBC,45380
CBIBC,Just not found,CBIBC,45393
CBIGFO,Just not found,CBIGFO,45396
CONTAL,Just not found,CONTAL,45407
CIME,Just not found,CIME,45411
CONFIA,Just not found,CONFIA,45416
CONFIB,Just not found,CONFIB,45418
CIERRE,Just not found,CIERRE,45427
ERICSO,Just not found,ERICSO,45433
CBINBU,Just not found,CBINBU,45437
VAMSA,Just not found,VAMSA,45441
CBVCTO,Just not found,CBVCTO,45442
5430,Just not found,5430,45443
ACYES,Just not found,ACYES,45450
8513,Just not found,8513,45462
7588,Just not found,7588,45463
CCWDA,Just not found,CCWDA,45476
CAMESA,Just not found,CAMESA,45481
CAMES,Just not found,CAMES,45486
COLINV,Just not found,COLINV,45493
YGCB,Just not found,YGCB,45505
CCDO,Just not found,CCDO,45509
5420,Just not found,5420,45512
8599,Just not found,8599,45566
INVB,Just not found,INVB,45581
JKBK,Just not found,JKBK,45582
JOKB,Just not found,JOKB,45583
JPCF,Just not found,JPCF,45586
JOPC,Just not found,JOPC,45588
7909,Just not found,7909,45589
2205,Just not found,2205,45610
8712,Just not found,8712,45611
CBMULT,Just not found,CBMULT,45650
8808,Just not found,8808,45653
CPDP,Just not found,CPDP,45654
8873,Just not found,8873,45669
BOCY,Just not found,BOCY,45677
4788,Just not found,4788,45679
5426,Just not found,5426,45680
EDLR,Just not found,EDLR,45717
CDBV,Just not found,CDBV,45742
GVAZ,Just not found,GVAZ,45754
IHCN,Just not found,IHCN,45775
CLES,Just not found,CLES,45792
CAPAC,Just not found,CAPAC,45793
CAIM,Just not found,CAIM,45826
CHBL,Just not found,CHBL,45831
BRYC,Just not found,BRYC,45836
BRYO,Just not found,BRYO,45838
BRYB,Just not found,BRYB,45839
ICBBF,Just not found,ICBBF,45846
2648,Just not found,2648,45869
UNITYB,Just not found,UNITYB,45873
8164,Just not found,8164,45893
CBRY,Just not found,CBRY,45923
CGBS,Just not found,CGBS,45927
CSTY,Just not found,CSTY,45938
JCNC,Just not found,JCNC,45946
CCR/B,Just not found,CCR/B,45983
CCR/A,Just not found,CCR/A,45985
SIDCL,Just not found,SIDCL,45991
CCORBF,Just not found,CCORBF,46018
CCORB,Just not found,CCORB,46019
2630,Just not found,2630,46024
CABABF,Just not found,CABABF,46055
CSYZ,Just not found,CSYZ,46064
4900,Just not found,4900,46089
LCHEON,Just not found,LCHEON,46123
CDFK,Just not found,CDFK,46143
OBOF,Just not found,OBOF,46181
7738,Just not found,7738,46198
CERP.F,Just not found,CERP.F,46215
ALCER,Just not found,ALCER,46219
5600,Just not found,5600,46227
CPACAS,Just not found,CPACAS,46239
CPACAS,Just not found,CPACAS,46245
8588,Just not found,8588,46272
CEDEBF,Just not found,CEDEBF,46300
CVSS,Just not found,CVSS,46326
3CZ,Just not found,3CZ,46343
1CZ,Just not found,1CZ,46345
COFIT,Just not found,COFIT,46350
CREYF,Just not found,CREYF,46356
COFARB,Just not found,COFARB,46360
IFGUM,Just not found,IFGUM,46386
QTT,Just not found,QTT,46419
CFVZ,Just not found,CFVZ,46469
CEGK,Just not found,CEGK,46489
CORPGE,Just not found,CORPGE,46495
CDGB,Just not found,CDGB,46565
1705,Just not found,1705,46584
2858,Just not found,2858,46599
8000,Just not found,8000,46603
2571,Just not found,2571,46605
CHEMS,Just not found,CHEMS,46634
CHS,Just not found,CHS,46654
CHRHB,Just not found,CHRHB,46668
CHCH,Just not found,CHCH,46698
AURIB,Just not found,AURIB,46704
19540,Just not found,19540,46720
CCMUBC,Just not found,CCMUBC,46744
COMERU,Just not found,COMERU,46746
CIGZ,Just not found,CIGZ,46771
CMFD,Just not found,CMFD,46795
CINN,Just not found,CINN,46797
149,Just not found,149,46838
SNJUAN,Just not found,SNJUAN,46843
COLTEJ,Just not found,COLTEJ,46851
35760,Just not found,35760,46876
73710,Just not found,73710,46897
12600,Just not found,12600,46909
37560,Just not found,37560,46918
CKRDA,Just not found,CKRDA,46953
TWH,Just not found,TWH,46954
2517,Just not found,2517,46975
CINK,Just not found,CINK,46983
CUKEL,Just not found,CUKEL,47001
CPLNA,Just not found,CPLNA,47017
CKWZ,Just not found,CKWZ,47035
1425,Just not found,1425,47042
5740,Just not found,5740,47052
CEMLIM,Just not found,CEMLIM,47060
UNACEM,Just not found,UNACEM,47062
CALHB,Just not found,CALHB,47068
CLBI,Just not found,CLBI,47091
522251,Just not found,522251,47092
CFRD,Just not found,CFRD,47099
2591,Just not found,2591,47111
1103Q,Just not found,1103Q,47117
CLHO,Just not found,CLHO,47120
CKAB,Just not found,CKAB,47124
CELSB,Just not found,CELSB,47127
CELMEX,Just not found,CELMEX,47132
CPLCB,Just not found,CPLCB,47149
CLPL,Just not found,CLPL,47155
CVDN,Just not found,CVDN,47175
CMIC/F,Just not found,CMIC/F,47211
CMEXP,Just not found,CMEXP,47235
CHAZ,Just not found,CHAZ,47261
CBRB,Just not found,CBRB,47281
CNP.FP,Just not found,CNP.FP,47306
CTTN,Just not found,CTTN,47346
CPCO,Just not found,CPCO,47348
JJ,Just not found,JJ,47355
3138T,Just not found,3138T,47423
13720,Just not found,13720,47441
COO1,Just not found,COO1,47459
CFLD,Just not found,CFLD,47466
COPB,Just not found,COPB,47481
COBT,Just not found,COBT,47482
COBB,Just not found,COBB,47484
COFA,Just not found,COFA,47493
EJND,Just not found,EJND,47506
COMQ,Just not found,COMQ,47516
AX3,Just not found,AX3,47570
3887,Just not found,3887,47589
COP3,Just not found,COP3,47593
LDHB,Just not found,LDHB,47605
BCPT,Just not found,BCPT,47627
CPF/F,Just not found,CPF/F,47641
TELEFB,Just not found,TELEFB,47677
CPNE/F,Just not found,CPNE/F,47681
CPNE,Just not found,CPNE,47682
COMPF,Just not found,COMPF,47702
CPVDC/,Just not found,CPVDC/,47707
8104,Just not found,8104,47722
1785,Just not found,1785,47725
5505,Just not found,5505,47763
COMAC,Just not found,COMAC,47782
CRISOB,Just not found,CRISOB,47784
CRISA,Just not found,CRISA,47786
CRISO,Just not found,CRISO,47789
COLTAB,Just not found,COLTAB,47794
CRIT.F,Just not found,CRIT.F,47812
1008Q,Just not found,1008Q,47833
CORC,Just not found,CORC,47835
CIT,Just not found,CIT,47845
CRADB,Just not found,CRADB,47851
CIFRA,Just not found,CIFRA,47856
CIFRAV,Just not found,CIFRAV,47858
WALMEX,Just not found,WALMEX,47863
CRDSF,Just not found,CRDSF,47869
TZ;CRD,Just not found,TZ;CRD,47874
CRDB,Just not found,CRDB,47875
CRLB,Just not found,CRLB,47901
CRETEX,Just not found,CRETEX,47923
AD,Just not found,AD,47971
5461,Just not found,5461,47976
CASO,Just not found,CASO,47989
CAS1S,Just not found,CAS1S,47990
SIAO,Just not found,SIAO,48010
CHNI,Just not found,CHNI,48015
9737,Just not found,9737,48019
CSMNC,Just not found,CSMNC,48049
CROZ,Just not found,CROZ,48073
CONSB,Just not found,CONSB,48098
COHS,Just not found,COHS,48101
CEPU4,Just not found,CEPU4,48131
9916,Just not found,9916,48133
9703,Just not found,9703,48180
CATSF,Just not found,CATSF,48187
CATEA,Just not found,CATEA,48188
CTVN,Just not found,CTVN,48222
9815,Just not found,9815,48226
CUAC,Just not found,CUAC,48259
CGNU,Just not found,CGNU,48261
CRSDA,Just not found,CRSDA,48296
CSNS,Just not found,CSNS,48309
40350,Just not found,40350,48315
CUSSFB,Just not found,CUSSFB,48318
CUSTA,Just not found,CUSTA,48319
CUSTB,Just not found,CUSTB,48321
CERSUR,Just not found,CERSUR,48360
CESU,Just not found,CESU,48365
AX5,Just not found,AX5,48373
1145Q,Just not found,1145Q,48439
CASK,Just not found,CASK,48442
ABRS,Just not found,ABRS,48456
CRMP,Just not found,CRMP,48457
4910,Just not found,4910,48467
9786,Just not found,9786,48468
CTW/F,Just not found,CTW/F,48497
CWHB,Just not found,CWHB,48512
CPSN,Just not found,CPSN,48538
6766,Just not found,6766,48564
7852,Just not found,7852,48574
439,Just not found,439,48587
1106Q,Just not found,1106Q,48614
8408,Just not found,8408,48638
9801,Just not found,9801,48644
8611,Just not found,8611,48646
CMLSB,Just not found,CMLSB,48670
CPP.NM,Just not found,CPP.NM,48672
7842,Just not found,7842,48676
CPINDO,Just not found,CPINDO,48680
CPIN/F,Just not found,CPIN/F,48682
CPIN,Just not found,CPIN,48685
CYBN,Just not found,CYBN,48695
CYBXT,Just not found,CYBXT,48697
CNCB,Just not found,CNCB,48722
3780,Just not found,3780,48733
CYNCB,Just not found,CYNCB,48749
7574,Just not found,7574,48787
4692,Just not found,4692,48795
7560,Just not found,7560,48803
23450,Just not found,23450,48883
33130,Just not found,33130,48886
3881,Just not found,3881,48887
38810,Just not found,38810,48888
35430,Just not found,35430,48893
DOCPH,Just not found,DOCPH,48899
8853,Just not found,8853,48917
8858,Just not found,8858,48922
16710,Just not found,16710,48949
SASL,Just not found,SASL,48969
JRWM,Just not found,JRWM,49026
JOWM,Just not found,JOWM,49027
NAST,Just not found,NAST,49036
AIHO,Just not found,AIHO,49043
5694,Just not found,5694,49048
4561,Just not found,4561,49060
7626,Just not found,7626,49061
DSY@SJ,Just not found,DSY@SJ,49063
3220,Just not found,3220,49068
36580,Just not found,36580,49072
24090,Just not found,24090,49075
5290,Just not found,5290,49083
DTCAF,Just not found,DTCAF,49084
DPTCA,Just not found,DPTCA,49086
PHCB,Just not found,PHCB,49095
7907,Just not found,7907,49100
4818,Just not found,4818,49113
4786,Just not found,4786,49121
56810,Just not found,56810,49131
ETITEC,Just not found,ETITEC,49145
DERMET,Just not found,DERMET,49163
67160,Just not found,67160,49166
DMRYO,Just not found,DMRYO,49178
DNZYO,Just not found,DNZYO,49180
NCWM,Just not found,NCWM,49190
UNMI,Just not found,UNMI,49200
JOIR,Just not found,JOIR,49206
JIBK,Just not found,JIBK,49207
JOIB,Just not found,JOIB,49211
DISTAR,Just not found,DISTAR,49220
DSIV,Just not found,DSIV,49231
DICO,Just not found,DICO,49243
WISE/B,Just not found,WISE/B,49244
DPIB,Just not found,DPIB,49246
BLBT,Just not found,BLBT,49249
SDZT,Just not found,SDZT,49253
DYTC,Just not found,DYTC,49272
JCYH,Just not found,JCYH,49278
6348,Just not found,6348,49285
JNBK,Just not found,JNBK,49288
JONB,Just not found,JONB,49291
DNVM,Just not found,DNVM,49335
RIVN,Just not found,RIVN,49348
UNTB,Just not found,UNTB,49375
UTOB,Just not found,UTOB,49377
8824,Just not found,8824,49379
8825,Just not found,8825,49386
AIHCA,Just not found,AIHCA,49394
44640,Just not found,44640,49414
BHSL,Just not found,BHSL,49419
DNEN,Just not found,DNEN,49433
36270,Just not found,36270,49450
66670,Just not found,66670,49454
8847,Just not found,8847,49458
ZRIN,Just not found,ZRIN,49459
JOPT,Just not found,JOPT,49475
JRPM,Just not found,JRPM,49481
JOPH,Just not found,JOPH,49483
DIANAA,Just not found,DIANAA,49490
41500,Just not found,41500,49492
7553,Just not found,7553,49494
DESCB,Just not found,DESCB,49503
64960,Just not found,64960,49540
47060,Just not found,47060,49564
7935,Just not found,7935,49615
DNAZ,Just not found,DNAZ,49666
UZBA,Just not found,UZBA,49667
11160,Just not found,11160,49677
18700,Just not found,18700,49684
46390,Just not found,46390,49690
MLEO2,Just not found,MLEO2,49694
ENHO,Just not found,ENHO,49696
4791,Just not found,4791,49704
4310,Just not found,4310,49705
23590,Just not found,23590,49709
8711,Just not found,8711,49721
8799,Just not found,8799,49722
19300,Just not found,19300,49736
DANIO,Just not found,DANIO,49754
AS2304,Just not found,AS2304,49755
UGSW,Just not found,UGSW,49763
14160,Just not found,14160,49784
DEMY,Just not found,DEMY,49790
4702,Just not found,4702,49802
DADOB,Just not found,DADOB,49805
SISY,Just not found,SISY,49825
VNGF,Just not found,VNGF,49832
vngf,Just not found,vngf,49835
DAFS,Just not found,DAFS,49846
DVSG,Just not found,DVSG,49850
DAIP,Just not found,DAIP,49865
8829,Just not found,8829,49921
5508,Just not found,5508,49924
7542,Just not found,7542,49941
5960,Just not found,5960,49945
SRGF,Just not found,SRGF,49964
srgf,Just not found,srgf,49965
4947,Just not found,4947,49971
2641,Just not found,2641,49981
526739,Just not found,526739,49985
INGEVE,Just not found,INGEVE,49987
7801,Just not found,7801,49997
DBSF,Just not found,DBSF,50034
DBS,Just not found,DBS,50035
5507,Just not found,5507,50060
12800,Just not found,12800,50063
9952,Just not found,9952,50072
2646,Just not found,2646,50087
2635,Just not found,2635,50089
RHBBAN,Just not found,RHBBAN,50099
4830,Just not found,4830,50143
DNRB,Just not found,DNRB,50151
1594,Just not found,1594,50154
15940,Just not found,15940,50155
9645,Just not found,9645,50169
9953,Just not found,9953,50172
DRDB,Just not found,DRDB,50202
65690,Just not found,65690,50212
DBILF,Just not found,DBILF,50218
AESL3,Just not found,AESL3,50221
BIJOUX,Just not found,BIJOUX,50226
89530,Just not found,89530,50235
8759,Just not found,8759,50242
PREIT,Just not found,PREIT,50245
PAVREI,Just not found,PAVREI,50246
DDEB,Just not found,DDEB,50254
EHUSB,Just not found,EHUSB,50255
DGLS,Just not found,DGLS,50288
6606,Just not found,6606,50321
SDEB,Just not found,SDEB,50332
DLMN,Just not found,DLMN,50351
GDEC,Just not found,GDEC,50352
BOCONB,Just not found,BOCONB,50390
DEHT,Just not found,DEHT,50395
DELARK,Just not found,DELARK,50400
DVNS,Just not found,DVNS,50424
COXK,Just not found,COXK,50438
58730,Just not found,58730,50449
1752,Just not found,1752,50467
DLFA,Just not found,DLFA,50483
3506,Just not found,3506,50501
DONOFR,Just not found,DONOFR,50507
15230,Just not found,15230,50533
DGSA,Just not found,DGSA,50537
DRPG,Just not found,DRPG,50543
7589,Just not found,7589,50547
8603,Just not found,8603,50557
7810,Just not found,7810,50570
5620,Just not found,5620,50573
4051,Just not found,4051,50599
FORAB,Just not found,FORAB,50636
FORAS,Just not found,FORAS,50637
41930,Just not found,41930,50644
9710,Just not found,9710,50648
6735,Just not found,6735,50653
16090,Just not found,16090,50659
84690,Just not found,84690,50661
ARYDA,Just not found,ARYDA,50675
AJFN,Just not found,AJFN,50706
4084,Just not found,4084,50708
DS/F,Just not found,DS/F,50716
7008,Just not found,7008,50766
FNG,Just not found,FNG,50855
APFP,Just not found,APFP,50856
4153,Just not found,4153,50859
78600,Just not found,78600,50896
BGDDC,Just not found,BGDDC,50942
BSCDA,Just not found,BSCDA,50950
DSST,Just not found,DSST,50968
4841,Just not found,4841,50969
6041,Just not found,6041,50986
KRBD,Just not found,KRBD,50993
CAGDA,Just not found,CAGDA,51024
DKTUM,Just not found,DKTUM,51066
3509,Just not found,3509,51076
7301,Just not found,7301,51112
DLUCA,Just not found,DLUCA,51122
6570,Just not found,6570,51178
DLYN,Just not found,DLYN,51196
5506,Just not found,5506,51215
14010,Just not found,14010,51220
DEMASZ,Just not found,DEMASZ,51235
9923,Just not found,9923,51236
13570,Just not found,13570,51269
DMIB,Just not found,DMIB,51284
SESB,Just not found,SESB,51286
8234,Just not found,8234,51305
DQ7,Just not found,DQ7,51336
